city,year,month,date,temp_mean,precip_tot,rh_mean,wind_mean,rad_mean,et0_tot
Kilis,2020,6,2020-06-01,0.8042657003398311,-0.8760908409888678,-0.8418557946612222,1.1751648977829583,1.4394743440157018,-0.4400968972795625
Kilis,2020,7,2020-07-01,1.4446550235978852,-1.0610712933239177,-1.433013371603507,1.2446278027496949,1.24439637701617,-0.5477975745159676
Kilis,2020,8,2020-08-01,1.2970014560576046,-0.9611174235960971,-1.2712760937644139,1.13127776437216,1.0597003906090303,-0.5475630507129403
Kilis,2020,9,2020-09-01,1.2868159308824376,-1.0001684166568237,-1.4371283542373907,-0.32118029575450446,0.2833204906396647,-0.5473285269099132
Kilis,2020,10,2020-10-01,0.6337155290673014,-1.0607625987844098,-1.9840159780759699,-1.149659110748965,-0.3134743947475561,-0.5470940031068859
Kilis,2020,11,2020-11-01,-0.5999894743466418,0.1884178210457716,-0.0560933068437964,-0.4073983250415771,-1.1842378935085562,-0.5219096338374574
Kilis,2020,12,2020-12-01,-1.199313747654032,3.15079470476432,0.800336009428334,0.7767995830159832,-1.3195197281633233,-0.4663515396524096
Kilis,2021,1,2021-01-01,-1.3521823490519242,2.422361661564083,0.7830369412836599,0.40072820300876766,-1.3015561238251323,-0.3755382290474469
Kilis,2021,2,2021-02-01,-1.1415596067387226,-0.4534656918363477,0.8175895548274091,-0.8456592385951265,-0.5555473656902968,0.6183510098522632
Kilis,2021,3,2021-03-01,-0.9194482466723967,0.3715190766059059,0.7290447786957246,-0.2486384820405061,-0.23670201911477579,1.2846379300192239
Kilis,2021,4,2021-04-01,-0.2010672791787957,-0.5354146760054542,0.08476776617085703,-0.6690748677410133,0.39965678200178834,1.3076527475089657
Kilis,2021,5,2021-05-01,0.5879955308962183,-1.0391830332227254,-1.145740801311341,0.11690857319113575,1.257323702453336,-0.23683359582520852
Kilis,2021,6,2021-06-01,0.85220082552036025,-1.0569473037531025,-0.8342421491244131,1.4709653568109,1.5317440419252775,-0.5452178126826684
Kilis,2021,7,2021-07-01,1.4105065163457207,-1.0518860525340687,-1.2512069277015285,1.909116019032848,1.3115492595611535,-0.5449832888796413
Kilis,2021,8,2021-08-01,1.4015578421262307,-0.9619343777301472,-1.353980365586148,0.8354520301996369,0.8777804597990669,-0.5447487650766142
Kilis,2021,9,2021-09-01,0.758103377036217,-0.39623727769974076,-0.3826574473984952,0.11533773924656258,0.4047756955062341,-0.5347512582649951
Kilis,2021,10,2021-10-01,0.245132310643508,-0.8574321898563132,-1.4012644130805687,-1.2225892323408059,-0.3444867696700361,-0.5442797174705598
Kilis,2021,11,2021-11-01,-0.4181467867512681,-0.5548697562854076,-0.3820965852911203,-0.6465901595718416,-1.0740386844653391,-0.5440451936675326
Kilis,2021,12,2021-12-01,-1.2639645752388455,1.0195102318397515,0.5493337855426942,0.8342666065361835,-1.390314865322618,-0.5150641087836516
Kilis,2022,1,2022-01-01,-1.6052122054070084,1.3087364055121253,1.2725511162494438,0.3701932123400544,-1.476716429449836,-0.4828286962302399
Kilis,2022,2,2022-02-01,-1.1659145162351618,-0.1016411582688253,1.3000459116950904,-1.0440771124323698,-0.8950191518475947,0.23769701842889798
Kilis,2022,3,2022-03-01,-1.3004903010287083,1.5807112417271425,0.8699533596082096,-0.8148937634650958,-0.5406826976967837,0.8746949895700831
Kilis,2022,4,2022-04-01,-0.09102447739473934,-0.8003921627450459,-0.3879755299471017,-0.7025004355181224,0.44450003110624986,2.3437160682212634
Kilis,2022,5,2022-05-01,0.29624686201555744,-0.41550397095435465,-0.5548745809608817,-0.24186750689754566,0.8720553018982702,0.18361940740088073
Kilis,2022,6,2022-06-01,0.9121542901185509,-0.577915368076504,-0.7603020156004773,1.071806843933826,1.324417392504985,-0.5152841298002537
Kilis,2022,7,2022-07-01,1.3356132121916413,-1.0634746012015488,-1.5984219152469747,1.5946621212728915,1.455382985768223,-0.5421690032433151
Kilis,2022,8,2022-08-01,1.2617204832417515,-0.7321879155414966,-0.5564879710447237,2.0131782708400383,0.9119102052924962,-0.5413920914953662
Kilis,2022,9,2022-09-01,0.9867788195236386,-0.8176593517105756,-0.7701517808697043,0.11377275470865184,0.3690918598665523,-0.5416999556372608
